media_exposure,women_age,region,residence,woman_education,religion,ethnicity,no_of_H_members,no_of_children_Un_5,r/n_ship_HH_head,sex_HH_head,age_H_head,wealth_Index,total_children_ever_born,currently_pregnant,No_of_living_children,smokes_cigarettes,current_martial_status,number_of_other_wives,marital_duration,no_family,husband_education,husbands_occupation,wife_working_status,wife_occupation,husband_age,husband_decides_wife_health_care,husband_decides_HH_purchase,husband_decides_fimily_vist,husband_decides_fin_activity,wife_goes_W_teeling_husband,wife_neglects_children,wife_argues_W_husband,wife_burns_food,wife_owns_house,wife_owns_land,wife_asking_use_condom_his_STIs,wife_refuses_sex_W_husband,husband_j_wife_talks_other_men,husband_accuses_wif_unfaithfulness,husband_not_permit_meet_her_friends,husband_limit_wife_contact_family,husband_insists_where wife_is,husband_drinks_alcohol,wifes_familiy_violence_histrory,wife_afraid_hasband,IPV
0,3,5,2,0,1,12,1,3,2,1,1,0,1,0,6,0,1,0,0,2,0,51,1,62,1,3,4,4,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
0,4,2,1,0,1,2,0,1,2,1,2,0,0,0,4,0,1,0,0,1,0,63,1,52,1,2,2,2,2,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,2
0,6,7,2,0,1,10,0,0,1,1,2,1,1,0,6,0,1,1,0,3,0,30186,0,71,1,1,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2
1,1,9,2,0,2,2,0,0,2,1,0,0,0,0,0,0,1,0,0,2,0,63,0,0,0,2,2,2,2,1,1,1,1,2,2,0,0,1,0,0,0,1,0,1,2,2
0,5,1,2,0,1,19,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,61,0,0,0,1,1,4,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2
1,3,3,1,1,1,11,0,0,1,1,1,0,0,0,3,0,1,0,0,1,1,91,1,91,1,2,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,2,2
1,3,5,1,1,1,2,0,1,2,1,1,2,0,0,1,0,1,98,1,8,2,88,1,36,0,1,3,3,4,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2
1,2,8,2,1,1,7,0,2,2,1,0,1,0,0,2,0,1,0,0,1,1,88,0,0,0,4,4,4,4,0,0,0,0,2,0,1,1,0,0,0,0,0,1,7,1,2
1,3,4,2,1,1,4,0,0,1,1,1,1,0,0,3,0,1,0,0,1,1,92,1,52,1,3,2,2,2,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,2
1,2,6,2,0,1,1,0,2,2,1,1,1,0,0,2,0,1,0,0,1,0,83,1,52,0,1,2,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,2
0,5,4,2,0,2,1,1,1,1,1,2,0,1,0,6,0,1,0,0,1,1,0,0,0,1,3,2,1,3,1,0,1,0,0,0,5,0,0,1,1,0,0,0,0,1,2
0,4,3,1,0,1,2,0,0,1,2,1,1,0,0,2,0,3,0,0,1,1,62,0,75,1,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
1,2,3,1,1,1,10,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,91,0,0,0,2,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,2
0,4,7,2,0,1,7,0,1,2,1,2,0,0,0,3,0,1,0,1,1,0,71,0,0,1,3,3,3,4,1,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,2
0,4,1,2,0,1,11,1,0,2,1,2,0,0,0,4,0,1,0,0,6,0,91,0,0,1,4,4,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0,1,6,1,1,1,1,0,0,1,1,0,2,0,0,0,0,1,0,0,1,1,52,0,52,0,2,2,1,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,2
0,7,5,1,1,1,5,0,1,1,1,3,0,0,0,2,0,3,0,0,1,3,24,0,0,1,2,1,1,2,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,2
0,2,3,1,0,1,1,0,1,2,2,2,1,0,0,0,0,4,0,0,1,1,63,0,0,1,2,2,2,2,0,0,0,0,0,0,8,1,0,0,0,0,0,1,0,0,2
0,5,6,2,0,1,1,0,0,1,2,2,1,1,0,6,0,3,0,0,1,1,63,0,0,1,2,2,2,2,0,0,0,0,1,0,8,1,0,0,0,0,0,0,0,1,2
1,4,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,91,0,91,0,2,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,5,4,2,0,1,5,0,0,1,2,2,0,0,0,4,0,1,0,0,1,0,26,1,61,2,3,3,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2
0,5,2,2,0,1,18,0,1,1,2,1,0,0,0,3,0,1,0,1,1,0,92,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1,2,5,1,1,1,7,0,1,2,1,1,2,0,0,1,0,1,0,0,1,1,71,0,34,0,1,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0,4,7,2,0,1,7,0,1,2,1,2,0,0,0,3,0,1,0,0,2,1,63,0,0,1,2,2,2,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,2
0,2,1,2,0,1,3,0,0,1,1,0,0,0,0,2,0,1,0,0,8,0,62,0,0,0,2,2,2,2,0,0,0,0,1,0,3,0,0,0,0,0,1,0,1,1,2
1,4,8,1,1,1,3,0,0,2,1,2,1,0,0,2,0,1,0,0,1,2,91,1,91,1,1,1,3,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,2
1,4,9,1,1,1,4,0,0,2,1,2,2,0,0,2,0,1,0,0,3,1,71,1,91,1,1,2,1,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,2
1,3,4,1,1,1,3,0,1,1,2,1,0,0,0,2,0,4,0,0,1,1,88,1,91,1,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2
0,4,3,2,1,1,2,0,0,2,1,1,0,0,0,3,0,1,0,0,1,1,87,0,63,0,4,2,2,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2
0,6,8,1,1,1,10,0,0,2,1,2,1,0,0,5,0,1,0,0,2,1,95,0,75,1,2,2,4,2,0,1,1,0,2,2,1,1,1,0,0,0,0,0,0,1,2
0,3,1,2,0,1,3,0,1,2,1,1,0,0,0,3,0,1,0,0,8,1,63,0,0,0,1,2,2,2,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,2
0,2,3,2,0,1,1,0,1,2,1,1,0,0,0,1,0,1,0,0,2,1,52,0,0,0,2,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2
1,2,9,2,0,2,2,0,0,2,1,1,2,0,0,1,0,1,0,0,2,1,63,1,52,0,2,2,2,2,1,1,1,0,2,2,0,1,1,0,0,1,0,0,1,2,2
0,3,3,2,0,1,2,0,1,1,2,1,0,0,0,4,0,1,0,0,2,0,92,0,0,0,1,2,2,2,0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,2
0,3,7,2,1,1,75,1,2,2,1,1,0,0,0,4,0,1,1,1,3,1,63,1,52,0,2,2,2,2,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,2,2
0,1,7,2,1,1,7,1,3,2,1,2,1,0,0,1,0,1,1,0,8,1,63,0,0,1,2,4,2,4,1,1,1,1,2,2,1,0,1,0,0,0,0,0,0,2,2
1,4,6,1,2,1,4,0,1,2,1,1,2,0,0,2,0,1,0,0,5,1,52,1,52,0,4,3,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,2
1,1,3,2,0,1,9,0,1,2,1,0,0,0,0,1,0,1,0,0,1,1,88,0,61,0,1,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2
1,2,3,2,1,1,3,1,2,3,1,5,0,0,0,1,0,2,0,0,1,1,91,1,61,1,1,1,1,2,3,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,2
0,3,7,2,0,1,7,0,1,2,1,2,0,0,0,4,0,1,0,0,8,1,61,1,61,0,4,4,3,4,0,0,0,0,2,2,1,1,1,0,0,0,1,0,0,0,2
1,3,4,1,1,1,3,0,0,8,1,1,2,0,0,3,0,3,0,0,1,1,91,0,52,1,2,2,2,2,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,2
0,2,2,1,0,1,6,0,1,1,1,1,0,0,0,1,0,1,0,0,1,2,35,1,52,0,2,1,3,2,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,2
1,3,8,1,1,1,7,0,2,2,2,3,1,0,0,3,0,5,0,0,1,1,71,1,91,1,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,2
0,2,10,2,0,2,2,0,1,2,1,0,0,0,0,1,0,1,0,0,2,0,62,0,0,0,2,2,2,3,1,1,1,0,2,2,1,1,0,0,0,0,0,0,0,1,2
0,3,4,2,2,1,4,0,1,1,2,1,0,0,0,2,0,5,0,0,1,1,89,1,53,1,2,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,2
0,3,5,2,0,1,13,0,1,2,1,4,0,0,0,2,0,1,2,0,8,0,61,0,0,1,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2
1,4,8,2,2,1,7,0,0,1,1,2,1,0,0,3,0,1,0,0,2,1,88,0,0,1,1,3,2,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2
0,3,2,1,0,1,14,0,1,1,1,1,0,0,0,4,0,3,0,0,1,0,91,1,61,1,2,2,2,2,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,2
1,4,4,2,1,1,1,1,1,2,1,2,1,0,0,3,0,1,0,0,1,0,61,1,92,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,5,6,2,1,1,48,1,2,2,1,2,0,0,0,4,0,1,0,1,1,0,61,0,61,1,2,2,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2
0,6,11,2,0,2,2,1,1,2,1,3,0,1,0,7,0,1,0,0,3,1,63,0,0,1,2,2,2,2,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,2,2
1,2,3,2,0,1,9,0,2,1,1,0,0,0,0,2,0,1,0,0,1,1,91,0,61,0,1,2,2,2,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2
0,4,4,2,0,2,11,0,1,2,1,2,0,0,0,2,0,1,0,0,8,1,94,0,0,1,3,1,1,1,5,1,0,0,2,2,0,0,1,1,0,0,0,1,1,2,2
0,5,9,1,0,1,2,1,1,2,1,3,1,1,0,5,0,1,0,0,1,0,63,0,0,1,2,2,2,2,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,2
0,3,3,1,0,1,1,0,2,2,1,2,0,0,0,3,0,1,0,0,1,0,63,0,63,1,2,2,2,2,0,0,0,0,2,2,1,1,0,0,0,0,0,1,0,2,2
1,3,4,2,0,1,2,0,1,2,1,2,0,0,0,4,0,1,0,0,1,0,91,1,61,1,1,1,1,3,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,2
0,4,7,2,1,1,7,1,1,1,1,1,0,0,0,4,0,1,0,0,2,1,63,0,0,1,1,2,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,2
1,3,10,1,1,1,5,0,1,1,1,1,2,0,0,2,0,1,0,0,2,1,52,1,52,0,3,1,1,2,0,0,0,0,0,0,1,1,0,0,0,1,1,1,2,0,2
1,5,8,1,3,1,2,0,1,1,1,1,2,0,0,2,0,1,0,1,1,3,80,1,23,1,2,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2
1,3,4,2,1,1,5,0,0,2,1,1,2,0,0,3,0,1,0,0,2,1,89,1,52,0,2,2,2,2,0,1,0,0,2,1,1,1,1,0,0,0,0,1,0,0,2
1,3,10,1,1,1,2,0,0,2,1,1,2,0,0,2,0,1,0,0,1,1,73,1,91,0,1,3,3,4,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2
0,4,4,2,0,2,20,1,2,2,1,2,0,0,0,6,0,1,0,0,2,0,61,0,68,0,1,1,2,4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,2
0,5,4,2,0,1,2,1,1,2,1,3,0,1,0,6,0,1,0,0,2,0,63,0,0,1,2,2,1,2,0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,2
0,5,7,1,1,1,7,0,0,2,1,2,2,0,0,5,0,1,0,0,1,3,23,0,0,0,2,2,2,2,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,2
1,6,9,1,2,1,1,0,0,1,2,2,2,0,0,2,0,4,0,1,1,1,63,1,51,1,2,2,2,2,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,2
1,5,4,2,1,1,3,1,0,2,1,3,0,1,0,6,0,1,0,0,1,1,61,1,61,1,4,2,4,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,2
0,2,2,2,0,1,1,0,1,2,1,1,0,0,0,1,0,1,0,0,8,1,63,0,0,1,1,2,2,6,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,2
1,4,4,2,0,1,2,0,1,1,1,1,0,0,0,5,0,1,0,0,1,0,91,1,61,1,1,2,1,3,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,2,2
0,3,8,2,1,1,7,0,2,2,1,1,0,0,0,3,0,1,0,0,1,1,71,0,0,0,3,3,3,4,1,0,1,0,2,2,1,0,0,0,0,0,1,0,1,0,2
1,4,3,2,1,1,9,1,0,1,1,2,0,0,0,2,0,1,0,0,1,1,34,1,61,1,2,2,2,2,0,0,0,0,2,2,1,1,0,0,0,0,0,0,1,2,2
0,4,3,1,0,1,15,1,1,1,1,2,0,0,0,4,0,1,0,0,2,0,53,0,0,1,2,2,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
1,4,4,1,1,1,4,1,1,1,1,1,1,0,0,5,0,1,0,0,1,1,71,1,71,1,1,3,2,3,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,2
0,5,9,1,1,1,2,1,1,2,1,3,2,1,0,5,0,1,0,0,1,1,63,0,0,1,2,2,2,2,0,1,0,0,2,2,1,0,1,0,0,1,0,1,0,2,2
1,1,6,1,2,2,15,0,1,2,1,1,1,0,0,1,0,1,0,0,1,1,79,0,0,0,2,2,2,2,0,0,0,0,2,2,1,1,1,0,0,0,1,0,1,0,2
1,4,8,1,1,1,7,0,0,1,2,1,1,0,0,2,0,2,0,0,1,1,72,1,91,1,1,2,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
0,3,4,2,0,1,2,1,2,2,1,1,0,0,0,3,0,1,0,0,1,0,61,0,0,0,2,2,2,2,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,2
1,6,5,1,1,1,2,0,0,2,2,5,0,0,0,5,0,4,0,0,1,1,92,1,61,1,2,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,2
1,2,9,2,0,2,2,0,1,2,1,0,1,0,0,2,0,1,0,0,2,0,63,0,0,0,2,2,2,2,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,2
0,3,3,1,0,1,1,0,2,2,1,2,1,0,0,3,0,1,0,0,1,0,63,1,74,1,1,1,2,2,0,1,1,0,2,2,1,1,1,0,0,0,1,1,0,0,2
0,3,3,2,0,1,1,0,1,2,1,3,2,0,0,1,0,3,0,1,1,1,63,1,75,0,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1,5,2,1,1,1,3,0,0,1,2,1,2,0,0,1,0,1,0,0,1,2,28,1,30,1,1,1,4,4,0,0,0,0,2,2,1,1,0,0,1,0,1,0,0,0,2
0,1,9,2,0,2,2,0,0,2,1,0,2,0,0,0,0,1,0,0,1,1,63,1,52,0,2,2,2,2,1,1,1,0,2,2,0,0,0,0,0,1,0,0,1,2,2
0,3,3,2,0,1,1,0,1,2,1,1,1,0,0,2,0,1,0,0,1,1,63,1,73,0,2,2,4,2,0,1,0,0,2,1,0,0,1,0,0,1,1,1,0,1,2
0,2,4,2,1,2,1,0,1,2,1,1,0,0,0,1,0,1,0,0,1,0,63,0,63,0,2,2,2,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,2
1,4,4,2,1,1,3,0,1,2,1,2,1,0,0,3,0,1,0,0,1,1,88,0,91,1,1,1,1,4,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2
0,4,3,2,0,2,1,0,1,1,2,1,0,0,0,3,0,1,0,0,2,1,63,0,63,0,1,2,1,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,8,1,2
1,5,4,1,2,1,4,0,0,1,1,2,2,0,0,3,0,1,0,0,1,1,89,1,91,1,1,1,1,4,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,2
0,3,3,2,1,1,2,0,1,1,1,1,0,0,0,4,0,1,0,0,1,1,88,0,0,0,3,4,2,3,0,1,0,0,2,2,1,0,1,0,0,0,1,0,0,1,2
0,3,3,2,0,1,2,1,3,2,1,1,1,1,0,6,0,1,0,0,1,0,63,0,0,0,4,4,2,4,0,0,0,0,1,1,8,0,0,0,0,0,1,0,1,2,2
1,2,4,2,1,2,2,0,1,2,1,1,1,0,0,1,0,1,0,0,1,2,63,0,0,0,2,2,2,2,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,2,2
1,4,7,2,0,1,7,1,2,1,1,2,0,1,0,5,0,1,0,0,8,1,61,1,61,1,4,4,4,4,0,0,1,0,2,2,1,1,0,0,0,0,0,0,0,0,2
1,4,9,1,1,1,2,0,0,1,2,1,2,0,0,2,0,3,0,1,1,1,61,1,52,1,2,2,2,2,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,2
0,4,5,2,0,1,2,0,1,1,1,3,0,0,0,7,0,1,0,0,1,1,74,0,0,1,2,2,2,2,1,1,1,7,2,2,1,0,0,0,0,0,0,1,1,0,2
0,2,1,2,0,1,2,0,2,1,1,0,0,0,0,3,0,1,0,0,8,0,63,0,61,1,1,3,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,9,2,0,2,2,0,0,2,1,0,2,0,0,0,0,1,0,0,1,1,63,1,52,0,2,2,2,2,1,1,1,0,2,2,0,0,0,0,0,1,0,0,1,2,2
1,4,9,2,0,2,2,1,1,2,1,2,2,1,0,6,0,1,0,0,1,0,63,0,0,0,2,2,2,2,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,2,2
0,1,6,2,0,1,12,0,1,2,1,1,0,0,0,1,0,1,0,0,1,1,61,1,61,0,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
0,4,6,2,0,1,12,1,2,2,1,1,0,1,0,7,1,1,0,0,1,1,63,0,63,1,2,2,2,2,1,1,1,1,2,2,1,1,0,0,1,1,0,1,0,2,2
1,4,3,2,1,1,9,0,1,2,1,1,2,0,0,4,0,1,0,1,1,1,61,1,61,0,1,2,2,2,0,0,0,0,2,2,1,1,5,5,5,5,5,0,5,1,2
1,5,4,1,2,1,2,0,0,1,2,1,1,0,0,2,0,1,0,0,2,1,5,1,61,1,3,2,2,3,0,1,0,0,2,2,1,1,0,1,0,0,1,0,1,1,2
1,4,10,1,1,1,1,0,0,1,2,1,2,0,0,1,0,3,0,1,1,1,62,1,52,1,2,2,2,2,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,2
1,5,7,2,1,1,6,0,0,1,2,2,0,1,0,4,0,1,0,0,1,1,77,1,61,1,1,2,1,3,0,0,0,0,2,1,1,1,1,0,0,0,1,0,0,2,2
0,6,5,2,1,1,4,0,0,1,2,1,0,0,0,6,0,1,0,0,2,1,88,1,61,1,1,1,2,3,0,0,0,0,1,1,0,0,1,1,0,0,0,0,8,1,2
0,3,11,2,0,2,2,0,1,2,1,1,0,0,0,2,0,1,0,0,1,0,61,0,0,0,2,2,2,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,2
1,4,2,1,0,1,10,0,0,1,1,1,0,0,0,3,0,3,0,0,1,0,35,1,35,1,2,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2
0,6,8,2,0,2,7,1,2,1,2,2,0,0,0,5,0,2,0,0,1,1,62,1,91,1,2,2,1,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,2
0,5,3,2,0,2,1,0,1,2,1,3,0,0,0,3,0,1,0,0,8,0,61,0,0,1,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2
1,2,5,1,1,1,2,0,0,1,1,1,2,0,0,0,0,3,0,0,1,2,73,1,52,0,2,2,2,2,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,2
0,1,9,2,1,2,2,0,0,2,1,0,2,0,0,0,0,1,0,0,1,1,63,1,52,0,2,2,2,2,1,1,1,1,2,2,0,0,0,0,0,1,0,0,1,2,2
1,3,3,1,1,1,3,0,1,3,2,4,1,0,0,2,0,1,0,0,1,1,36,1,61,0,1,2,2,2,0,1,1,0,2,2,1,1,0,0,0,0,0,0,0,1,2
1,6,5,1,1,1,2,0,0,1,2,1,0,0,0,4,0,1,0,1,1,1,0,1,61,1,1,1,1,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,2
0,4,3,2,0,1,1,0,0,2,1,1,0,0,0,2,0,1,0,0,1,0,63,1,52,0,2,2,1,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,2
0,4,3,2,0,1,1,0,2,2,1,2,0,0,0,3,0,1,0,0,2,0,63,0,63,1,2,2,2,2,0,0,0,0,2,2,1,1,1,1,0,0,0,1,1,2,2
0,4,4,2,0,1,2,0,2,2,1,2,0,0,0,3,0,1,0,0,8,0,61,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2
1,2,2,1,1,1,9,0,1,1,1,1,2,0,0,2,0,1,0,0,1,2,74,0,34,0,3,2,3,1,0,0,0,0,2,2,0,0,1,0,1,1,0,0,0,0,2
1,5,3,2,1,1,9,0,0,2,1,2,0,0,0,4,0,1,0,1,1,0,61,1,61,1,1,2,2,2,0,0,0,0,2,2,1,0,1,1,0,0,1,0,0,1,2
1,3,1,2,0,1,12,0,1,1,1,1,0,0,0,3,0,3,0,0,1,1,91,0,61,0,1,2,2,2,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2
1,2,4,2,1,2,2,0,1,2,1,1,1,0,0,1,0,1,0,0,1,1,63,0,0,0,2,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,2
0,4,3,2,1,1,9,0,1,2,1,1,1,0,0,2,0,1,0,1,1,1,91,1,61,0,1,1,2,4,0,0,0,0,2,2,1,1,1,0,0,0,1,0,0,0,2
1,3,2,1,0,1,3,0,0,7,1,3,2,0,0,0,0,4,0,0,1,1,63,1,73,1,2,2,2,2,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,2,2
1,2,3,1,1,1,7,0,1,1,1,1,2,0,0,2,0,1,0,0,1,1,73,1,35,0,2,3,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,2
0,4,7,1,0,1,7,1,1,2,1,2,1,0,0,4,0,1,0,1,1,1,63,0,0,1,2,2,2,2,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,1,2
0,6,4,2,0,2,1,0,0,2,1,2,2,1,0,6,0,1,0,0,1,1,0,0,0,1,3,2,3,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2
0,4,4,2,0,2,4,1,1,2,1,2,0,1,0,6,0,1,0,0,1,0,63,0,0,0,4,4,3,1,0,0,0,0,2,2,8,0,0,0,0,0,0,0,1,1,2
1,4,3,1,2,1,3,0,0,1,2,1,2,0,0,1,0,1,0,0,1,2,28,1,25,1,1,1,4,4,0,0,0,0,2,2,1,1,0,0,1,0,1,0,0,0,2
0,5,9,2,0,2,2,1,2,2,1,3,0,1,0,6,0,1,0,0,3,0,63,0,0,1,1,1,1,1,1,0,1,0,0,0,5,0,1,0,0,0,0,0,0,2,2
0,2,2,2,0,1,5,1,2,2,1,1,0,0,0,2,0,1,0,0,2,1,51,0,0,0,2,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2
0,6,1,2,0,1,2,1,1,2,1,3,1,1,0,7,0,1,0,0,1,0,63,0,0,1,4,4,2,4,0,0,0,0,0,0,8,0,0,0,0,0,1,0,1,2,2
1,3,5,1,1,1,3,0,2,2,1,1,0,0,0,2,0,1,0,0,2,1,73,1,61,0,1,2,2,2,1,1,0,0,2,2,1,0,1,0,0,0,1,1,0,2,2
0,2,9,2,0,2,2,0,0,2,1,0,2,0,0,1,0,1,0,0,1,1,63,1,52,0,2,2,2,2,1,1,1,0,2,2,0,0,0,0,0,1,0,0,1,2,2
0,4,3,2,0,1,1,1,2,2,1,2,0,0,0,5,0,1,0,0,2,0,60,0,61,1,2,2,1,2,1,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,2
0,5,2,2,0,1,1,0,1,1,1,2,0,1,0,6,0,3,0,0,1,0,63,0,0,1,2,2,2,2,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,2
0,5,3,2,0,1,1,0,0,1,1,2,1,0,0,3,0,1,0,0,1,0,63,1,63,1,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2
0,4,3,2,0,1,1,1,1,2,1,2,1,0,0,3,0,1,0,0,1,0,63,0,63,1,2,2,2,2,0,0,0,1,2,1,0,1,0,0,0,0,1,0,0,0,2
0,3,3,2,0,1,1,0,1,1,1,1,0,0,0,2,0,1,0,0,1,0,75,0,0,0,2,2,2,2,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,2
0,3,3,2,1,1,2,0,1,2,1,1,0,0,0,4,0,1,0,0,1,1,61,0,61,0,1,2,2,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2
0,7,8,2,1,1,11,1,0,2,1,3,2,1,0,6,0,1,1,0,2,1,96,0,75,1,2,2,4,2,0,1,1,1,2,2,1,1,1,1,0,0,1,0,0,2,2
1,3,10,1,1,1,2,0,1,2,1,1,2,0,0,1,0,1,0,1,1,1,53,0,95,0,2,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1,3,3,1,3,1,1,0,0,2,1,1,2,0,0,0,0,2,0,1,1,1,52,1,34,0,1,1,1,4,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,2
0,3,6,2,0,1,7,0,1,2,1,1,1,0,0,3,0,1,0,0,1,0,61,0,0,0,2,2,2,2,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,2
1,3,3,2,1,1,2,1,2,1,1,1,0,1,0,5,0,1,0,0,1,0,91,1,62,0,1,2,2,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,2
0,4,4,2,0,2,1,0,1,2,1,2,0,0,0,3,0,1,0,0,8,1,63,0,63,1,2,2,2,2,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,2
1,3,4,1,1,1,4,0,0,2,1,0,0,0,0,1,0,1,0,0,5,5,91,1,91,0,1,2,1,4,0,5,0,5,0,0,1,0,0,1,1,1,1,0,0,0,2
0,4,3,2,1,1,1,1,2,2,1,3,0,0,0,4,0,1,0,0,2,0,63,0,0,1,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,2
